x0,y0,z0,vis0,x1,y1,z1,vis1,x2,y2,z2,vis2,x3,y3,z3,vis3,x4,y4,z4,vis4,x5,y5,z5,vis5,x6,y6,z6,vis6,x7,y7,z7,vis7,x8,y8,z8,vis8,x9,y9,z9,vis9,x10,y10,z10,vis10,x11,y11,z11,vis11,x12,y12,z12,vis12,x13,y13,z13,vis13,x14,y14,z14,vis14,x15,y15,z15,vis15,x16,y16,z16,vis16,x17,y17,z17,vis17,x18,y18,z18,vis18,x19,y19,z19,vis19,x20,y20,z20,vis20,x21,y21,z21,vis21,x22,y22,z22,vis22,x23,y23,z23,vis23,x24,y24,z24,vis24,x25,y25,z25,vis25,x26,y26,z26,vis26,x27,y27,z27,vis27,x28,y28,z28,vis28,x29,y29,z29,vis29,x30,y30,z30,vis30,x31,y31,z31,vis31,x32,y32,z32,vis32,label
0.6844395399093628,0.06828188896179199,0.25987574458122253,0.9988331198692322,0.6791490316390991,0.05561017990112305,0.23376478254795074,0.9978715181350708,0.6765537261962891,0.05612501502037048,0.23365460336208344,0.9976993203163147,0.6738097071647644,0.05668756365776062,0.2336493879556656,0.9979039430618286,0.687569797039032,0.05330821871757507,0.23385849595069885,0.9989344477653503,0.6909905076026917,0.05219006538391113,0.23358768224716187,0.9992213249206543,0.694352924823761,0.05106997489929199,0.23349247872829437,0.9994627833366394,0.670117199420929,0.06643465161323547,0.12740842998027802,0.9986806511878967,0.7003951668739319,0.060003604739904404,0.12821948528289795,0.9992173910140991,0.6819565296173096,0.08332628011703491,0.22933737933635712,0.997330904006958,0.6912538409233093,0.0802202820777893,0.2280150055885315,0.9980892539024353,0.6449165940284729,0.16729521751403809,0.07454650104045868,0.9999690055847168,0.7444400191307068,0.1424914300441742,0.06343420594930649,0.9999818801879883,0.6373198628425598,0.3066001832485199,0.13066361844539642,0.5422088503837585,0.7661780118942261,0.2937827706336975,0.0921703428030014,0.7693113684654236,0.6685199737548828,0.37892720103263855,0.24497245252132416,0.012287341989576817,0.7493287324905396,0.39062705636024475,0.1834450364112854,0.05882115289568901,0.6777092218399048,0.4123232066631317,0.2671326994895935,0.011356943286955357,0.7453861832618713,0.42071333527565,0.1964801400899887,0.03912141174077988,0.6845821738243103,0.3986659646034241,0.2544226050376892,0.010746374726295471,0.7377773523330688,0.4131584167480469,0.1903352439403534,0.033533044159412384,0.6813400983810425,0.38481301069259644,0.24414457380771637,0.01002588216215372,0.7377403378486633,0.40048834681510925,0.1827557533979416,0.029369743540883064,0.6864211559295654,0.41974741220474243,0.006078348495066166,0.9999673366546631,0.7397570013999939,0.40936174988746643,-0.006300437264144421,0.9999772310256958,0.7033101916313171,0.6144168376922607,0.05157017335295677,0.9673387408256531,0.7563731074333191,0.5999770164489746,0.04174477979540825,0.9412704706192017,0.7289544939994812,0.8051406741142273,-0.024380285292863846,0.9655004739761353,0.7725441455841064,0.7942193150520325,-0.021400777623057365,0.9345995783805847,0.7360483407974243,0.8313313722610474,-0.03429296985268593,0.9734848737716675,0.7684468626976013,0.8232144117355347,-0.029149413108825684,0.9367406368255615,0.7328440546989441,0.8221731185913086,-0.06506574898958206,0.8201397061347961,0.7772625684738159,0.8170608282089233,-0.06042945012450218,0.6890828609466553,walking
0.68678218126297,0.06904754042625427,0.24826782941818237,0.9991921782493591,0.6824913620948792,0.058964163064956665,0.22266395390033722,0.9986096620559692,0.6797810196876526,0.0593743659555912,0.22256264090538025,0.9984679818153381,0.677020788192749,0.05982768535614014,0.2225671112537384,0.9986851811408997,0.6904594898223877,0.05730798840522766,0.22216692566871643,0.9992080330848694,0.6936193704605103,0.056498557329177856,0.22189189493656158,0.9993984699249268,0.6967130303382874,0.05563086271286011,0.221804678440094,0.99957674741745,0.673919677734375,0.06854113936424255,0.12232273072004318,0.9991199374198914,0.7019709348678589,0.06279587745666504,0.12022782117128372,0.9993315935134888,0.6840355396270752,0.08404886722564697,0.22016926109790802,0.9982067346572876,0.6924494504928589,0.0815589427947998,0.21801762282848358,0.998507559299469,0.6494641900062561,0.1677907109260559,0.07804031670093536,0.9999758005142212,0.7455669045448303,0.14226335287094116,0.0516839399933815,0.9999799728393555,0.6394990682601929,0.3041718602180481,0.11861170083284378,0.6867663860321045,0.7691007256507874,0.28488993644714355,0.06581944227218628,0.8283314108848572,0.6681047081947327,0.373150110244751,0.19731178879737854,0.033965855836868286,0.7527120113372803,0.37855613231658936,0.1388881802558899,0.05325321480631828,0.6774856448173523,0.406833291053772,0.21347808837890625,0.029101639986038208,0.7490507960319519,0.4090392291545868,0.14740681648254395,0.032739102840423584,0.6833940148353577,0.3933505415916443,0.20112244784832,0.027611328288912773,0.740774393081665,0.4004872143268585,0.14165367186069489,0.027898086234927177,0.6809139251708984,0.38112106919288635,0.1957162767648697,0.02370350807905197,0.7409167885780334,0.3883507549762726,0.13788095116615295,0.024144675582647324,0.687402069568634,0.41592276096343994,0.01295566651970148,0.9999704360961914,0.7403768301010132,0.40729090571403503,-0.013179042376577854,0.9999761581420898,0.7044214606285095,0.6153408288955688,0.039369337260723114,0.9620294570922852,0.7560163736343384,0.5985291004180908,0.019142869859933853,0.9478126168251038,0.7283394932746887,0.8140156269073486,-0.03642575815320015,0.9599748849868774,0.7760288119316101,0.7904356718063354,-0.030069507658481598,0.9190987944602966,0.7347350716590881,0.8404020071029663,-0.04653958976268768,0.9687020182609558,0.7736156582832336,0.8197570443153381,-0.03649471700191498,0.9193293452262878,0.7311662435531616,0.8295777440071106,-0.08334335684776306,0.8119281530380249,0.7785872220993042,0.8192943334579468,-0.0712817832827568,0.6477608680725098,walking
0.6866036653518677,0.07404550909996033,0.24423032999038696,0.9994732737541199,0.6829215288162231,0.061128467321395874,0.21796688437461853,0.9990665316581726,0.6803062558174133,0.06162995100021362,0.21787256002426147,0.9989258646965027,0.677729606628418,0.06212204694747925,0.2178834080696106,0.9990509152412415,0.6906061768531799,0.05914151668548584,0.21842943131923676,0.9995079040527344,0.6938351392745972,0.05807754397392273,0.21815453469753265,0.9996397495269775,0.6971653699874878,0.05700010061264038,0.21805839240550995,0.9997507929801941,0.6747734546661377,0.07094907760620117,0.11626071482896805,0.9993677735328674,0.7036815285682678,0.06464126706123352,0.11852317303419113,0.9996249675750732,0.6837369203567505,0.08903118968009949,0.21584297716617584,0.9987885355949402,0.6924355626106262,0.08605536818504333,0.21494242548942566,0.9990329742431641,0.65168297290802,0.17067356407642365,0.07191623002290726,0.9999759197235107,0.7491700649261475,0.14559823274612427,0.047896213829517365,0.9999849796295166,0.6423479914665222,0.31377434730529785,0.10698749125003815,0.7628385424613953,0.7725024819374084,0.2895323634147644,0.05550045892596245,0.9345169067382812,0.6727492213249207,0.3875787854194641,0.17707248032093048,0.033899303525686264,0.7541535496711731,0.3851533532142639,0.12164406478404999,0.06865011900663376,0.682182252407074,0.42199739813804626,0.19282406568527222,0.02771746926009655,0.7486875057220459,0.4156306982040405,0.12941379845142365,0.036631595343351364,0.6888979077339172,0.4069206416606903,0.18015488982200623,0.02615223079919815,0.7396272420883179,0.4085710644721985,0.12338845431804657,0.030602823942899704,0.6856552958488464,0.39103853702545166,0.17517781257629395,0.022634252905845642,0.7406951785087585,0.3962119519710541,0.12043075263500214,0.026706289499998093,0.6925458908081055,0.4235149025917053,0.009588311426341534,0.9999704360961914,0.7430333495140076,0.4113661050796509,-0.009824501350522041,0.9999774694442749,0.7065993547439575,0.6129772663116455,0.045872755348682404,0.9749025106430054,0.7563025951385498,0.6001594066619873,0.04368152841925621,0.9554857611656189,0.7277043461799622,0.8065775632858276,-0.022915787994861603,0.9737498760223389,0.7780399918556213,0.7925463914871216,0.0002769905258901417,0.9348921775817871,0.7341062426567078,0.836410641670227,-0.03234140947461128,0.980945885181427,0.7768930792808533,0.8230235576629639,-0.005907239858061075,0.9444833397865295,0.7324753403663635,0.8286862373352051,-0.06713614612817764,0.8628225922584534,0.7820709943771362,0.8041231632232666,-0.037902723997831345,0.689461886882782,walking
0.6904305219650269,0.07717746496200562,0.22879470884799957,0.9995555281639099,0.6864544749259949,0.06450203061103821,0.20183588564395905,0.9992145299911499,0.6837025284767151,0.06505823135375977,0.20173822343349457,0.9991249442100525,0.6810536980628967,0.06565296649932861,0.2017451971769333,0.999229907989502,0.6943575143814087,0.06263133883476257,0.20224295556545258,0.9995734095573425,0.697580873966217,0.061733126640319824,0.20198273658752441,0.9996899366378784,0.7008392810821533,0.06085851415991783,0.20189185440540314,0.9997771382331848,0.6778181791305542,0.07417815923690796,0.09818323701620102,0.9995373487472534,0.7068467736244202,0.06863546371459961,0.10017384588718414,0.9996960163116455,0.6872491836547852,0.09252855181694031,0.1998259574174881,0.999176561832428,0.69609135389328,0.08976399898529053,0.19885294139385223,0.9993166923522949,0.6542519927024841,0.17799201607704163,0.05186668410897255,0.9999818801879883,0.7525416612625122,0.15213385224342346,0.033192455768585205,0.9999845027923584,0.6470304131507874,0.3223918378353119,0.07944215089082718,0.8824431896209717,0.7754354476928711,0.2955271005630493,0.03599760681390762,0.9553143978118896,0.6755650639533997,0.40348443388938904,0.13763971626758575,0.07394053041934967,0.7558118104934692,0.3874886929988861,0.09383996576070786,0.08758557587862015,0.6847597360610962,0.43428927659988403,0.15027137100696564,0.054689910262823105,0.7504888772964478,0.4194279611110687,0.09925642609596252,0.04456612467765808,0.6914627552032471,0.4202316105365753,0.13749688863754272,0.051462020725011826,0.7415024042129517,0.4119565486907959,0.09304236620664597,0.037007808685302734,0.6883217692375183,0.40427088737487793,0.13543014228343964,0.04295959696173668,0.7424859404563904,0.39944109320640564,0.09226813912391663,0.031813398003578186,0.6954631805419922,0.42754223942756653,0.0075658466666936874,0.9999761581420898,0.7444312572479248,0.4171118140220642,-0.0077751632779836655,0.9999806880950928,0.7078187465667725,0.6117280125617981,0.05041448771953583,0.984743595123291,0.7567306756973267,0.6059143543243408,0.04239307716488838,0.9731205701828003,0.7276531457901001,0.8023471236228943,0.002813129685819149,0.9844864010810852,0.7789584398269653,0.7935150861740112,0.014304298907518387,0.9613376259803772,0.7333457469940186,0.8319435119628906,-0.004784859716892242,0.9870868921279907,0.7780446410179138,0.8236464858055115,0.009433537721633911,0.9651029109954834,0.7309086918830872,0.8265095353126526,-0.04135195538401604,0.9013036489486694,0.7868716716766357,0.8010830879211426,-0.024396618828177452,0.7704521417617798,walking
0.6917867660522461,0.08037972450256348,0.2349880486726761,0.9990538954734802,0.6878687739372253,0.06925955414772034,0.20872563123703003,0.9982361793518066,0.685254693031311,0.06977242231369019,0.20862969756126404,0.9980295300483704,0.682759702205658,0.07030504941940308,0.20863637328147888,0.9982900023460388,0.6956278681755066,0.06723794341087341,0.20937874913215637,0.9990504384040833,0.6987804770469666,0.06618568301200867,0.2091275006532669,0.9993023872375488,0.7019233703613281,0.06503862142562866,0.2090357393026352,0.999512791633606,0.6801759600639343,0.07869574427604675,0.10649698227643967,0.9989303946495056,0.7072318196296692,0.07240566611289978,0.10988612473011017,0.9993090629577637,0.6888254880905151,0.09626704454421997,0.206266850233078,0.9983024597167969,0.6972492337226868,0.09276491403579712,0.20571370422840118,0.998598039150238,0.6570684313774109,0.17914235591888428,0.058752115815877914,0.9999759197235107,0.7538141012191772,0.15506502985954285,0.04207305610179901,0.9999781847000122,0.6516483426094055,0.32783958315849304,0.08034973591566086,0.8121852874755859,0.7764396667480469,0.29809898138046265,0.04345839098095894,0.9267453551292419,0.6779569983482361,0.40704551339149475,0.1312582641839981,0.04583357274532318,0.7590034008026123,0.38946425914764404,0.09901686757802963,0.0631268173456192,0.6858235597610474,0.43414974212646484,0.14237353205680847,0.03595297411084175,0.7538156509399414,0.4190077781677246,0.10342596471309662,0.03287655487656593,0.6932563781738281,0.42012494802474976,0.13025705516338348,0.033561669290065765,0.745091438293457,0.4138408899307251,0.09785515815019608,0.027260780334472656,0.6904767751693726,0.4068439304828644,0.12910982966423035,0.02795109711587429,0.7458814978599548,0.4024384319782257,0.09752027690410614,0.023514093831181526,0.6943684816360474,0.4257855713367462,0.007770952768623829,0.9999704360961914,0.7458019256591797,0.4142043888568878,-0.007980074733495712,0.9999755620956421,0.7102270126342773,0.6129432320594788,0.05059686675667763,0.9776246547698975,0.758155882358551,0.6093758940696716,0.05436237156391144,0.9538175463676453,0.730869472026825,0.8050730228424072,0.004142183344811201,0.9773207902908325,0.777739942073822,0.7954267263412476,0.02881222777068615,0.9394851326942444,0.7356292605400085,0.8295633792877197,-0.0032891978044062853,0.9805722236633301,0.7750688195228577,0.8214454650878906,0.024100076407194138,0.9427715539932251,0.7330456972122192,0.8233813643455505,-0.041200682520866394,0.8584786057472229,0.7852164506912231,0.7982522249221802,-0.011133125983178616,0.6821649670600891,walking
0.6949953436851501,0.087643563747406,0.22954316437244415,0.9984928369522095,0.6909391283988953,0.07624098658561707,0.20258638262748718,0.9972977042198181,0.6880008578300476,0.07657289505004883,0.202482208609581,0.9970089793205261,0.6852625608444214,0.07683596014976501,0.20246891677379608,0.9975602626800537,0.6993439793586731,0.07461214065551758,0.2036735713481903,0.9984163045883179,0.7022827863693237,0.07385718822479248,0.20342209935188293,0.998806357383728,0.7053773403167725,0.07290998101234436,0.20332936942577362,0.9991475343704224,0.6832687854766846,0.08475106954574585,0.09906434267759323,0.9983329176902771,0.711032509803772,0.08018100261688232,0.1041385680437088,0.998542070388794,0.6911593675613403,0.1037534773349762,0.2003115862607956,0.9972042441368103,0.7000173926353455,0.10034975409507751,0.2003263682126999,0.99741131067276,0.6607886552810669,0.180867001414299,0.052954789251089096,0.9999772310256958,0.7578244805335999,0.16127866506576538,0.0362727977335453,0.9999758005142212,0.6540606021881104,0.3287550210952759,0.07718414813280106,0.7483055591583252,0.7820993661880493,0.2904500663280487,0.03546922281384468,0.8985671997070312,0.6803996562957764,0.41336333751678467,0.13542518019676208,0.03733282536268234,0.760060727596283,0.3735225796699524,0.08631192892789841,0.044491276144981384,0.6892602443695068,0.438321977853775,0.14882393181324005,0.02940693125128746,0.7542221546173096,0.4055096209049225,0.09252791851758957,0.02547229826450348,0.6954572200775146,0.4248307943344116,0.13697797060012817,0.027478527277708054,0.745042085647583,0.397696852684021,0.08575936406850815,0.02125137858092785,0.6920715570449829,0.411960631608963,0.13362449407577515,0.022903868928551674,0.7463630437850952,0.3840683698654175,0.08432158827781677,0.01871918886899948,0.6988303065299988,0.42986392974853516,0.009198867715895176,0.9999687671661377,0.7485851049423218,0.4162241518497467,-0.00943868700414896,0.9999730587005615,0.7146523594856262,0.6154680848121643,0.022555101662874222,0.9648314118385315,0.7576774954795837,0.606548011302948,0.02479940839111805,0.9354407787322998,0.7286574840545654,0.8044092655181885,-0.057223182171583176,0.9705888032913208,0.7741290926933289,0.7893452644348145,-0.025775590911507607,0.9094263911247253,0.7319079637527466,0.8295153379440308,-0.06753262132406235,0.9823082685470581,0.7721449136734009,0.8162326812744141,-0.03269258514046669,0.9262276887893677,0.7324827909469604,0.8287853002548218,-0.10201502591371536,0.8538133502006531,0.7843215465545654,0.7973747849464417,-0.0655440166592598,0.61832594871521,walking
0.6977042555809021,0.09518906474113464,0.23646016418933868,0.9988433122634888,0.693852424621582,0.08373799920082092,0.20941564440727234,0.9978339076042175,0.6910894513130188,0.08409440517425537,0.20931802690029144,0.9976932406425476,0.6885130405426025,0.08433419466018677,0.2093016654253006,0.998101532459259,0.7018713355064392,0.08207917213439941,0.211340993642807,0.9987605810165405,0.7048578858375549,0.08128029108047485,0.21109917759895325,0.9990702271461487,0.7079092264175415,0.08032998442649841,0.21101079881191254,0.9993380904197693,0.6866377592086792,0.09259703755378723,0.1046902984380722,0.9987233281135559,0.7140020728111267,0.08710774779319763,0.11364623159170151,0.9988697171211243,0.6943461298942566,0.11108800768852234,0.20662735402584076,0.9978613257408142,0.7029092311859131,0.10782387852668762,0.207804337143898,0.9980224370956421,0.6645957231521606,0.18533578515052795,0.05713161453604698,0.9999847412109375,0.7619121074676514,0.16726166009902954,0.047254182398319244,0.9999837875366211,0.6595131158828735,0.3334971070289612,0.08696591109037399,0.7490881681442261,0.7829931378364563,0.2964949905872345,0.053834591060876846,0.8734539151191711,0.6849777102470398,0.41457074880599976,0.15592949092388153,0.029738305136561394,0.7593656778335571,0.36985650658607483,0.10921049863100052,0.034971799701452255,0.6921133399009705,0.44071102142333984,0.1710890382528305,0.023551402613520622,0.7541918158531189,0.401831716299057,0.1164165735244751,0.021005699411034584,0.6984817385673523,0.42755499482154846,0.15911054611206055,0.021901819854974747,0.7452553510665894,0.39242273569107056,0.10986518859863281,0.017435163259506226,0.69552081823349,0.413910835981369,0.15443862974643707,0.018619509413838387,0.7479468584060669,0.39226436614990234,0.10738947242498398,0.01588405855000019,0.7009626626968384,0.42833617329597473,0.008576077409088612,0.9999692440032959,0.7496663928031921,0.4175536036491394,-0.008791434578597546,0.9999749660491943,0.7168461084365845,0.605207085609436,0.032084185630083084,0.9704836010932922,0.7582375407218933,0.60333251953125,0.01145807933062315,0.9509900212287903,0.7269136905670166,0.7839337587356567,-0.05118320509791374,0.9720969796180725,0.7741621136665344,0.7922089099884033,-0.05261234939098358,0.9227278232574463,0.7304013967514038,0.814642071723938,-0.06182140111923218,0.9848547577857971,0.771094560623169,0.8211974501609802,-0.060795459896326065,0.9416905641555786,0.7336795330047607,0.82232266664505,-0.09207046031951904,0.8606836795806885,0.7839761972427368,0.7987837195396423,-0.09269382804632187,0.6680408716201782,walking
0.7036315202713013,0.09298023581504822,0.2280370146036148,0.9988868832588196,0.6994638442993164,0.08183267712593079,0.20229554176330566,0.9981168508529663,0.6967164278030396,0.08224982023239136,0.2021891176700592,0.9979105591773987,0.694010317325592,0.08263808488845825,0.20217199623584747,0.9984310269355774,0.7075549364089966,0.08025702834129333,0.20215630531311035,0.9988401532173157,0.7107218503952026,0.07945534586906433,0.2019144892692566,0.9990793466567993,0.713732123374939,0.07855209708213806,0.20183557271957397,0.9993738532066345,0.6909758448600769,0.09191036224365234,0.10288316756486893,0.9989249110221863,0.7191093564033508,0.08644837141036987,0.1028006300330162,0.9988269209861755,0.7005086541175842,0.10878852009773254,0.2001665085554123,0.9981995820999146,0.709247350692749,0.10658079385757446,0.1987263560295105,0.9982037544250488,0.6685059070587158,0.1888958066701889,0.06616733968257904,0.9999828338623047,0.7645983099937439,0.16876012086868286,0.035839762538671494,0.999981164932251,0.6656166911125183,0.3412218689918518,0.10736300051212311,0.6520326137542725,0.7847081422805786,0.31219759583473206,0.052613742649555206,0.9153834581375122,0.690267026424408,0.42077964544296265,0.17851264774799347,0.01844632439315319,0.7646492719650269,0.39007091522216797,0.12427110224962234,0.029708223417401314,0.6971237659454346,0.444673627614975,0.19284027814865112,0.015003707259893417,0.7606394290924072,0.4205484688282013,0.13206925988197327,0.01569262705743313,0.7040450572967529,0.4322751462459564,0.18174511194229126,0.0136613380163908,0.752898633480072,0.41462811827659607,0.12554581463336945,0.013152477331459522,0.7018213868141174,0.4198426604270935,0.17721395194530487,0.01139545813202858,0.7529959082603455,0.40253549814224243,0.12286645919084549,0.012127844616770744,0.7031408548355103,0.42823681235313416,0.017795396968722343,0.9999774694442749,0.7524043321609497,0.4204542636871338,-0.017999570816755295,0.9999805688858032,0.7184673547744751,0.6100124716758728,0.04053559526801109,0.9535951614379883,0.756107747554779,0.6072825193405151,0.023165427148342133,0.9375727772712708,0.7265046834945679,0.7934494018554688,-0.02769390679895878,0.9630072712898254,0.7688069939613342,0.7955927848815918,-0.015910182148218155,0.9065985083580017,0.7298732399940491,0.8239932656288147,-0.03663855418562889,0.9788329005241394,0.7630069851875305,0.8258939981460571,-0.02162507362663746,0.9087859988212585,0.7407951354980469,0.8247150778770447,-0.06737760454416275,0.8234990239143372,0.7820307016372681,0.8104498386383057,-0.05664627626538277,0.6092907786369324,walking
0.7063463926315308,0.09645041823387146,0.24522441625595093,0.9979990124702454,0.7021248936653137,0.08509653806686401,0.22012344002723694,0.9968830943107605,0.6992328763008118,0.08569428324699402,0.2200026959180832,0.9966471791267395,0.6964991092681885,0.08623063564300537,0.21997608244419098,0.9973441958427429,0.7102184891700745,0.08309653401374817,0.22128626704216003,0.9980339407920837,0.7133020162582397,0.08215078711509705,0.22103442251682281,0.9984970092773438,0.7163370847702026,0.08112525939941406,0.22094586491584778,0.9989223480224609,0.6939104199409485,0.09561538696289062,0.11916334182024002,0.9982882142066956,0.7221753597259521,0.08826079964637756,0.12480055540800095,0.9980022311210632,0.7028231024742126,0.11245352029800415,0.21596060693264008,0.9966381788253784,0.7117761969566345,0.10928401350975037,0.21622343361377716,0.9966063499450684,0.6720690131187439,0.19323983788490295,0.07308121770620346,0.9999792575836182,0.767645537853241,0.17181538045406342,0.05625375360250473,0.9999783039093018,0.6677405834197998,0.343391478061676,0.10887686908245087,0.5967886447906494,0.7884539365768433,0.3100784122943878,0.07203745096921921,0.8808055520057678,0.6924190521240234,0.421360045671463,0.18449902534484863,0.02066749893128872,0.7688116431236267,0.3851102292537689,0.14141348004341125,0.042635053396224976,0.6993026733398438,0.4457964301109314,0.20150436460971832,0.017978455871343613,0.7636651396751404,0.4145418405532837,0.15269184112548828,0.026618095114827156,0.7058588862419128,0.4323180913925171,0.19195422530174255,0.01656537689268589,0.7558417916297913,0.4082416594028473,0.14649368822574615,0.02258649654686451,0.7034921646118164,0.41945406794548035,0.18414996564388275,0.01409971248358488,0.756786048412323,0.39646607637405396,0.14036712050437927,0.020361904054880142,0.7058442831039429,0.432781845331192,0.01046021468937397,0.9999740123748779,0.7552049160003662,0.4227597415447235,-0.010725642554461956,0.9999774694442749,0.7211719155311584,0.6051560044288635,0.016107840463519096,0.9558357000350952,0.7594876885414124,0.6032148599624634,0.024495406076312065,0.9208354353904724,0.7262614369392395,0.7860636711120605,-0.09701020270586014,0.9708832502365112,0.7707260251045227,0.7833539247512817,-0.051446761935949326,0.917487382888794,0.7312046885490417,0.8168157339096069,-0.10994238406419754,0.9869460463523865,0.7640769481658936,0.8121014833450317,-0.06044342368841171,0.9330626130104065,0.7375463247299194,0.8289241194725037,-0.1397896111011505,0.8797990083694458,0.782328724861145,0.8182481527328491,-0.09165093302726746,0.6805897951126099,walking
0.7092827558517456,0.09477320313453674,0.22039280831813812,0.9991307854652405,0.7049959897994995,0.08268994092941284,0.19416683912277222,0.9985260963439941,0.7019843459129333,0.08282920718193054,0.19406422972679138,0.998347282409668,0.6991354823112488,0.08287456631660461,0.19404955208301544,0.9987201690673828,0.713566243648529,0.08127808570861816,0.1943286955356598,0.999110758304596,0.7163784503936768,0.08045193552970886,0.19409169256687164,0.9993171691894531,0.7193166613578796,0.07936802506446838,0.1940070539712906,0.9995331764221191,0.6972550749778748,0.09262797236442566,0.09374698996543884,0.9992430210113525,0.7254372835159302,0.08602637052536011,0.09430979937314987,0.9992600083351135,0.7054541110992432,0.11009648442268372,0.1921418160200119,0.9986646175384521,0.7145727872848511,0.1078551709651947,0.190951406955719,0.9987157583236694,0.6773464679718018,0.18614403903484344,0.0592854879796505,0.999984860420227,0.7689751386642456,0.1712687611579895,0.027018781751394272,0.9999842643737793,0.6714646816253662,0.3366864323616028,0.09863320738077164,0.7117180228233337,0.7896791696548462,0.3055896461009979,0.0405278243124485,0.9110153913497925,0.6946039795875549,0.4209955334663391,0.17011643946170807,0.02577858231961727,0.7724421620368958,0.3851029872894287,0.10686835646629333,0.03805819898843765,0.7017567157745361,0.4436454176902771,0.18487323820590973,0.01983748935163021,0.7670772671699524,0.4147789776325226,0.11330768465995789,0.020778408274054527,0.7082366943359375,0.43192344903945923,0.17373134195804596,0.018098127096891403,0.75966477394104,0.40875017642974854,0.10760445892810822,0.017227787524461746,0.7057458162307739,0.41892290115356445,0.168696790933609,0.015377205796539783,0.7607003450393677,0.3958851099014282,0.10558583587408066,0.015399545431137085,0.7098293304443359,0.42911314964294434,0.019361238926649094,0.9999812841415405,0.757978618144989,0.42050105333328247,-0.019546709954738617,0.9999858140945435,0.7244996428489685,0.6057112812995911,0.08504698425531387,0.9576215744018555,0.7613227367401123,0.6076093912124634,0.04325706139206886,0.9599149823188782,0.7277088761329651,0.7849718332290649,0.04950450360774994,0.9697436094284058,0.7689511775970459,0.7911947965621948,0.017084497958421707,0.9471531510353088,0.7321153879165649,0.8160741329193115,0.04382660612463951,0.9815401434898376,0.7616751194000244,0.8207569122314453,0.012631331570446491,0.9394434094429016,0.7399681210517883,0.8250644207000732,0.01513070147484541,0.8510988354682922,0.7829345464706421,0.8115206956863403,-0.02384723350405693,0.7231068015098572,walking
